Corp_ID,Corp_Name,Schl_ID,Schl_Name,American_Indian,Asian,Black,Hispanic,Multiracial,Native_Hawaiian_or_Other,White,Free,Paid,Total,Perc,TopHis,FreePaid,TopHisFreePaid
4215,Edinburgh Community School Corp,3452,East Side Elementary School,0,1,1,45,9,0,364,290,130,420,,,,
4225,Franklin Community School Corp,3413,Needham Elementary School,0,4,7,9,19,0,289,127,201,328,,,,
4225,Franklin Community School Corp,3433,Union Elementary School,0,1,0,0,4,0,119,29,95,124,,,,
4225,Franklin Community School Corp,3445,Franklin Community High School,3,22,28,96,67,2,1364,521,1061,1582,,,,
4225,Franklin Community School Corp,3457,Franklin Community Middle School,2,6,17,53,38,2,682,321,479,800,,,,
4225,Franklin Community School Corp,3458,Custer Baker Intermediate School,1,7,11,54,47,1,622,322,421,743,,,,
4225,Franklin Community School Corp,3461,Northwood Elementary School,0,2,19,40,29,4,348,258,184,442,,,,
4225,Franklin Community School Corp,3465,Webb Elementary School,0,2,2,10,20,0,242,131,145,276,,,,
4225,Franklin Community School Corp,3467,Creekside Elementary School,1,1,6,30,27,3,548,256,360,616,,,,
4245,Greenwood Community Sch Corp,3473,Greenwood Community High Sch,2,34,50,118,60,0,955,476,743,1219,,,,
4245,Greenwood Community Sch Corp,3475,Greenwood Middle School,0,34,47,89,68,1,719,480,478,958,,,,
4245,Greenwood Community Sch Corp,3477,Greenwood Northeast Elementary Sch,0,27,24,43,46,0,257,282,115,397,,,,
4245,Greenwood Community Sch Corp,3479,Westwood Elementary School,0,26,15,33,41,1,368,162,322,484,,,,
4245,Greenwood Community Sch Corp,3481,V O Isom Central Elem School,1,9,18,39,28,0,287,259,123,382,,,,
4245,Greenwood Community Sch Corp,3483,Southwest Elementary School,0,28,31,57,25,0,393,256,278,534,,,,
4255,Nineveh-Hensley-Jackson United,3409,Indian Creek Elementary School,1,2,2,14,8,0,436,157,306,463,,,,
4255,Nineveh-Hensley-Jackson United,3411,Indian Creek Intermediate School,0,3,3,9,11,0,405,141,290,431,,,,
4255,Nineveh-Hensley-Jackson United,3418,Indian Creek Middle School,0,0,2,13,6,0,413,162,272,434,,,,
4255,Nineveh-Hensley-Jackson United,3419,Indian Creek Sr High School,0,4,2,10,7,0,562,166,419,585,,,,
4315,North Knox School Corp,3521,North Knox Primary School,0,0,3,12,6,0,254,152,123,275,,,,
4315,North Knox School Corp,3537,North Knox Jr-Sr High School,0,0,0,27,6,0,579,339,273,612,,,,
4315,North Knox School Corp,3545,North Knox Intermediate,1,0,4,21,5,0,345,215,161,376,,,,
4325,South Knox School Corp,3489,South Knox Elementary School,0,0,2,7,9,0,643,250,411,661,,,,
4325,South Knox School Corp,3490,South Knox Middle-High School,0,0,1,7,11,0,564,167,416,583,,,,
4335,Vincennes Community School Corp,3509,Benjamin Franklin Elementary Sch,0,8,3,9,24,0,426,181,289,470,,,,
4335,Vincennes Community School Corp,3553,Lincoln High School,0,9,16,35,31,0,532,307,316,623,,,,
4335,Vincennes Community School Corp,3557,George Rogers Clark School,0,4,15,19,25,0,513,317,259,576,,,,
4335,Vincennes Community School Corp,3573,James Whitcomb Riley Elem Sch,0,4,1,5,11,1,148,129,41,170,,,,
4335,Vincennes Community School Corp,3577,Tecumseh-Harrison Elementary Sch,1,6,21,24,16,0,301,250,119,369,,,,
4335,Vincennes Community School Corp,3581,Francis Vigo Elementary School,1,1,12,11,15,0,294,201,133,334,,,,
4335,Vincennes Community School Corp,4319,Washington Learning Academy,2,1,8,8,6,0,162,120,67,187,,,,
4345,Wawasee Community School Corp,3625,North Webster Elementary School,1,1,5,17,7,0,329,169,191,360,,,,
4345,Wawasee Community School Corp,3630,Wawasee Middle School,0,1,6,48,14,0,449,243,275,518,,,,
4345,Wawasee Community School Corp,3635,Milford School,1,2,3,66,13,2,410,256,241,497,,,,
4345,Wawasee Community School Corp,3637,Syracuse Elementary School,1,2,7,46,7,1,448,255,257,512,,,,
4345,Wawasee Community School Corp,3639,Wawasee High School,5,4,5,106,25,1,803,363,586,949,,,,
4415,Warsaw Community Schools,3589,Claypool Elementary School,0,0,5,59,7,0,203,175,99,274,,,,
4415,Warsaw Community Schools,3607,Lakeview Middle School,2,8,13,159,16,0,340,286,252,538,,,,
4415,Warsaw Community Schools,3608,Eisenhower Elementary School,1,8,13,61,17,0,353,157,296,453,,,,
4415,Warsaw Community Schools,3610,Harrison Elementary School,0,30,15,140,8,0,298,254,237,491,,,,
4415,Warsaw Community Schools,3613,Leesburg Elementary School,1,0,2,154,12,0,295,274,190,464,,,,
4415,Warsaw Community Schools,3647,Warsaw Community High School,3,29,39,481,62,1,1452,843,1224,2067,,,,
4415,Warsaw Community Schools,3653,Edgewood Middle School,0,8,10,99,25,0,448,230,360,590,,,,
4415,Warsaw Community Schools,3661,Jefferson Elementary School,1,3,14,93,13,1,307,216,216,432,,,,
4415,Warsaw Community Schools,3665,Lincoln Elementary School,1,15,10,111,17,0,319,238,235,473,,,,
4415,Warsaw Community Schools,3673,Madison Elementary School,0,13,6,93,13,0,376,210,291,501,,,,
4415,Warsaw Community Schools,3677,Washington Elementary School,1,24,9,75,14,0,391,211,303,514,,,,
4445,Tippecanoe Valley School Corp,2139,Akron Elementary School,0,1,2,79,3,0,298,205,178,383,,,,
4445,Tippecanoe Valley School Corp,3602,Tippecanoe Valley High School,1,2,1,80,12,0,475,285,286,571,,,,
4445,Tippecanoe Valley School Corp,3603,Mentone Elementary School,0,0,0,52,5,0,369,244,182,426,,,,
4445,Tippecanoe Valley School Corp,3619,Tippecanoe Valley Middle School,0,1,0,91,6,0,319,232,185,417,,,,
4455,Whitko Community School Corp,3642,Pierceton Elementary School,0,2,1,24,7,0,345,205,174,379,,,,
4455,Whitko Community School Corp,9173,South Whitley Elementary School,0,1,2,4,3,0,274,117,167,284,,,,
4455,Whitko Community School Corp,9191,Whitko Jr/Sr High School,2,4,8,29,5,0,555,211,392,603,,,,
4515,Prairie Heights Community Sch Corp,3686,Prairie Heights Elementary School,2,0,2,19,5,0,439,194,273,467,,,,
4515,Prairie Heights Community Sch Corp,3688,Prairie Heights Middle School,3,0,2,24,11,0,406,216,230,446,,,,
4515,Prairie Heights Community Sch Corp,3690,Prairie Heights Sr High School,2,2,4,19,11,0,379,124,293,417,,,,
4525,Westview School Corporation,3697,Westview Jr-Sr High School,0,5,3,39,10,1,674,203,529,732,,,,
4525,Westview School Corporation,3698,Topeka Elementary School,0,2,0,10,5,0,269,107,179,286,,,,
4525,Westview School Corporation,3702,Westview Elementary School,0,0,0,7,3,0,360,98,272,370,,,,
4525,Westview School Corporation,3704,Meadowview Elementary School,1,0,1,7,6,1,377,79,314,393,,,,
4525,Westview School Corporation,3714,Shipshewana-Scott Elementary Sch,0,1,1,11,3,0,347,78,285,363,,,,
4535,Lakeland School Corporation,3730,Lakeland Jr/Sr High School,3,5,4,188,31,0,624,353,502,855,,,,
4535,Lakeland School Corporation,3732,Lakeland Primary School,0,1,1,65,15,0,226,166,142,308,,,,
4535,Lakeland School Corporation,3739,Lakeland Intermediate School,0,3,2,89,18,0,340,220,232,452,,,,
4535,Lakeland School Corporation,3742,Wolcott Mills Elementary School,0,0,0,1,0,0,16,5,12,17,,,,
4535,Lakeland School Corporation,3746,Lima-Brighton Elementary,1,0,0,0,0,0,10,4,7,11,,,,
4580,Hanover Community School Corp,3781,Jane Ball Elementary School,0,3,5,75,17,0,381,146,335,481,,,,
4580,Hanover Community School Corp,3782,Lincoln Elementary School,0,4,22,84,17,0,334,56,405,461,,,,
4580,Hanover Community School Corp,3784,Hanover Central Middle School,2,11,34,133,30,0,603,167,646,813,,,,
4580,Hanover Community School Corp,3785,Hanover Central High School,4,10,22,90,29,0,593,130,618,748,,,,
4590,River Forest Community Sch Corp,3791,River Forest High School,2,1,61,201,32,0,204,344,157,501,,,,
4590,River Forest Community Sch Corp,3797,Henry S Evans Elementary School,0,0,39,150,27,0,145,299,62,361,,,,
4590,River Forest Community Sch Corp,3801,River Forest Middle School,2,3,34,184,28,0,139,290,100,390,,,,
4590,River Forest Community Sch Corp,3805,John I Meister Elementary School,1,4,17,168,23,1,119,245,88,333,,,,
4600,Merrillville Community School Corp,3809,Merrillville High School,4,15,1326,381,101,0,195,1197,825,2022,,,,
4600,Merrillville Community School Corp,3811,Pierce Middle School,1,7,641,180,43,1,109,611,371,982,,,,
4600,Merrillville Community School Corp,3813,Merrillville Intermediate School,0,10,574,189,53,0,89,633,282,915,,,,
4600,Merrillville Community School Corp,3821,Henry P Fieler Elementary School,1,3,307,99,32,2,38,380,102,482,,,,
4600,Merrillville Community School Corp,3822,Homer Iddings Elementary School,0,5,277,109,29,0,66,292,194,486,,,,
4600,Merrillville Community School Corp,3826,Edgar L Miller Elementary School,0,1,203,37,19,0,13,217,56,273,,,,
4600,Merrillville Community School Corp,3827,John Wood Elementary School,0,4,111,78,27,0,91,157,154,311,,,,
4600,Merrillville Community School Corp,3829,Jonas E Salk Elementary School,0,3,287,126,43,0,94,358,195,553,,,,
4615,Lake Central School Corporation,3831,Michael Grimmer Middle School,0,32,72,148,36,0,472,215,545,760,,,,
4615,Lake Central School Corporation,3833,Lake Central High School,15,108,251,566,94,0,2239,724,2549,3273,,,,
4615,Lake Central School Corporation,3837,Kolling Elementary School,1,6,24,109,23,0,512,94,581,675,,,,
4615,Lake Central School Corporation,3838,Hal E Clark Middle School,2,11,67,175,28,0,774,220,837,1057,,,,
4615,Lake Central School Corporation,3839,George Bibich Elementary School,2,6,15,121,13,1,361,105,414,519,,,,
4615,Lake Central School Corporation,3840,James H Watson Elementary School,0,14,40,119,30,1,319,115,408,523,,,,
4615,Lake Central School Corporation,3841,Kahler Middle School,5,29,57,225,25,0,610,246,705,951,,,,
4615,Lake Central School Corporation,3843,Protsman Elementary School,2,30,35,145,30,0,354,170,426,596,,,,
4615,Lake Central School Corporation,4349,Homan Elementary School,0,17,49,119,20,6,314,188,337,525,,,,
4615,Lake Central School Corporation,4351,Peifer Elementary School,0,11,35,106,25,1,272,153,297,450,,,,
4645,Tri-Creek School Corporation,3753,Oak Hill Elementary School,2,1,2,55,15,0,432,154,353,507,,,,
4645,Tri-Creek School Corporation,3845,Lake Prairie Elementary School,1,2,1,42,3,0,332,84,297,381,,,,
4645,Tri-Creek School Corporation,3848,Three Creeks Elem School,2,4,1,46,6,0,417,146,330,476,,,,
4645,Tri-Creek School Corporation,3851,Lowell Middle School,3,2,7,91,16,0,592,205,506,711,,,,
4645,Tri-Creek School Corporation,3865,Lowell Senior High School,1,5,9,116,24,0,938,279,814,1093,,,,
4650,Lake Ridge New Tech Schools,3869,Calumet New Tech High School,1,0,289,139,35,0,197,547,114,661,,,,
4650,Lake Ridge New Tech Schools,3885,Longfellow New Tech Elementary Sch,1,0,94,147,32,0,199,432,41,473,,,,
4650,Lake Ridge New Tech Schools,3893,Lake Ridge New Tech Middle School,0,2,134,140,46,0,188,420,90,510,,,,
4660,Crown Point Community School Corp,3761,Robert Taft Middle School,1,31,24,147,31,0,866,241,859,1100,,,,
4660,Crown Point Community School Corp,3769,Douglas MacArthur Elem School,0,4,1,47,19,0,363,148,286,434,,,,
4660,Crown Point Community School Corp,3773,Dwight D Eisenhower Elem School,0,17,14,83,15,0,484,66,547,613,,,,
4660,Crown Point Community School Corp,3854,Winfield Elementary School,0,10,19,86,16,0,336,77,390,467,,,,
4660,Crown Point Community School Corp,3901,Crown Point High School,8,82,104,400,94,1,2251,570,2370,2940,,,,
4660,Crown Point Community School Corp,3903,Lake Street Elementary School,0,16,12,91,20,0,515,94,560,654,,,,
4660,Crown Point Community School Corp,3905,Solon Robinson Elementary School,2,23,16,93,27,0,393,192,362,554,,,,
4660,Crown Point Community School Corp,3907,Jerry Ross Elementary School,2,15,20,90,12,0,402,103,438,541,,,,
4660,Crown Point Community School Corp,3913,Timothy Ball Elementary School,1,20,12,91,15,0,369,147,361,508,,,,
4660,Crown Point Community School Corp,3915,Colonel John Wheeler Middle School,1,20,42,166,26,0,687,218,724,942,,,,
4670,School City of East Chicago,3924,East Chicago Central High School,0,0,471,591,23,0,19,880,224,1104,,,,
4670,School City of East Chicago,3937,Carrie Gosch PK Center,0,0,89,74,5,0,2,132,38,170,,,,
4670,School City of East Chicago,3941,Benjamin Harrison Elementary Sch,0,0,115,263,5,0,18,331,70,401,,,,
4670,School City of East Chicago,3945,Abraham Lincoln Elementary School,1,0,259,64,8,0,7,303,36,339,,,,
4670,School City of East Chicago,3953,William McKinley Elementary School,2,0,186,322,13,0,15,462,76,538,,,,
4670,School City of East Chicago,3961,George Washington Elementary Sch,0,0,330,185,17,0,10,450,92,542,,,,
4670,School City of East Chicago,3963,Joseph Block Middle School,2,1,267,265,16,0,10,470,91,561,,,,
4680,Lake Station Community Schools,3965,Thomas A Edison Jr-Sr HS,0,0,96,270,26,0,290,479,203,682,,,,
4680,Lake Station Community Schools,3973,Alexander Hamilton Elementary Sch,1,0,24,113,13,0,85,201,35,236,,,,
4680,Lake Station Community Schools,3975,Virgil I Bailey Elementary School,0,0,24,107,22,0,106,211,48,259,,,,
4690,Gary Community School Corp,4053,Banneker Elementary at Marquette,1,0,360,19,11,0,5,396,0,396,,,,
4690,Gary Community School Corp,4057,Mary M Bethune Early Child Dev Ctr,1,0,285,3,4,0,0,293,0,293,,,,
4690,Gary Community School Corp,4061,Beveridge Elementary School,0,0,357,13,6,0,2,378,0,378,,,,
4690,Gary Community School Corp,4086,Frankie Woods McCullough Academy,0,0,434,22,9,0,3,468,0,468,,,,
4690,Gary Community School Corp,4105,Bailly Middle School,0,0,455,26,23,0,9,513,0,513,,,,
4690,Gary Community School Corp,4155,Glen Park Acad for Excel in Lrn,0,0,454,31,17,0,16,518,0,518,,,,
4690,Gary Community School Corp,4163,West Side Leadership Academy,1,0,1084,37,59,0,12,1193,0,1193,,,,
4690,Gary Community School Corp,4169,Daniel Hale Williams Elem Sch,0,1,516,22,11,1,2,553,0,553,,,,
4690,Gary Community School Corp,4178,Gary Middle School,0,0,422,15,17,0,4,458,0,458,,,,
4700,Griffith Public Schools,4171,Beiriger Elementary School,0,4,91,120,22,0,203,209,231,440,,,,
4700,Griffith Public Schools,4173,Griffith High School,1,2,142,181,21,0,320,295,372,667,,,,
4700,Griffith Public Schools,4177,Griffith Middle School,2,5,114,132,25,0,220,235,263,498,,,,
4700,Griffith Public Schools,4189,Elsie Wadsworth Elementary School,0,5,78,120,20,0,189,195,217,412,,,,
4710,School City of Hammond,4411,George Rogers Clark Md/HS,4,5,136,914,34,0,161,994,260,1254,,,,
4710,School City of Hammond,4413,Donald E Gavit Middle/High School,1,2,603,599,61,2,222,1159,331,1490,,,,
4710,School City of Hammond,4415,Hammond High School,1,1,443,385,34,0,27,702,189,891,,,,
4710,School City of Hammond,4417,Morton Senior High School,1,2,496,497,58,0,186,919,321,1240,,,,
4710,School City of Hammond,4422,Joseph Hess Elementary School,1,1,239,233,31,0,80,471,114,585,,,,
4710,School City of Hammond,4425,Henry W Eggers Middle School,0,1,376,316,30,0,43,642,124,766,,,,
4710,School City of Hammond,4433,Charles N Scott Middle School,1,1,302,361,37,1,95,644,154,798,,,,
4710,School City of Hammond,4449,Thomas A Edison Elementary School,0,0,170,295,29,1,87,463,119,582,,,,
4710,School City of Hammond,4451,Benjamin Franklin Elementary Sch,1,0,21,179,12,0,46,186,73,259,,,,
4710,School City of Hammond,4453,Warren G Harding Elementary School,0,0,153,292,41,0,96,463,119,582,,,,
4710,School City of Hammond,4455,Washington Irving Elementary Sch,3,0,126,491,44,0,64,608,120,728,,,,
4710,School City of Hammond,4457,Thomas Jefferson Elementary School,0,2,184,190,17,0,78,326,145,471,,,,
4710,School City of Hammond,4459,Kenwood Elementary School,0,1,137,74,21,0,23,182,74,256,,,,
4710,School City of Hammond,4463,Abraham Lincoln Elementary School,0,2,76,341,22,0,65,439,67,506,,,,
4710,School City of Hammond,4465,Maywood Elementary School,2,0,380,163,27,1,12,521,64,585,,,,
4710,School City of Hammond,4469,Morton Elementary School,0,3,145,222,23,1,67,367,94,461,,,,
4710,School City of Hammond,4479,Lew Wallace Elementary School,0,1,155,162,19,0,24,316,45,361,,,,
4710,School City of Hammond,4484,Frank O'Bannon Elementary School,0,3,243,163,16,0,64,427,62,489,,,,
4720,School Town of Highland,4281,Highland High School,0,9,81,361,32,0,578,376,685,1061,,,,
4720,School Town of Highland,4283,Highland Middle School,1,12,72,225,21,0,353,277,407,684,,,,
4720,School Town of Highland,4285,Judith Morton Johnston Elementary,0,2,35,153,6,0,185,181,200,381,,,,
4720,School Town of Highland,4290,Mildred Merkley Elementary School,0,7,22,95,6,0,147,136,141,277,,,,
4720,School Town of Highland,4301,Southridge Elementary School,1,8,24,114,11,0,246,151,253,404,,,,
4720,School Town of Highland,4303,Allen J Warren Elementary School,0,9,61,97,7,0,106,117,163,280,,,,
4730,School City of Hobart,4305,Hobart High School,6,5,101,343,29,0,781,582,683,1265,,,,
4730,School City of Hobart,4309,Hobart Middle School,1,11,73,237,31,1,598,477,475,952,,,,
4730,School City of Hobart,4311,Early Learning Center-George Earle,2,4,31,75,11,0,183,151,155,306,,,,
4730,School City of Hobart,4317,Liberty Elementary School,1,7,61,98,7,0,272,213,233,446,,,,
4730,School City of Hobart,4325,Veterans Elementary School at Mund,2,2,40,91,22,0,361,310,208,518,,,,
4730,School City of Hobart,4327,Joan Martin Elementary School,1,4,30,110,20,0,315,197,283,480,,,,
4740,School Town of Munster,4332,Munster High School,3,110,162,407,78,0,828,309,1279,1588,,,,
4740,School Town of Munster,4333,Wilbur Wright Middle School,1,68,84,250,49,0,451,185,718,903,,,,
4740,School Town of Munster,4337,James B Eads Elementary School,1,39,48,155,27,0,243,140,373,513,,,,
4740,School Town of Munster,4341,Ernest R Elliott Elementary School,0,5,34,136,22,0,256,102,351,453,,,,
4740,School Town of Munster,4343,Frank H Hammond Elementary School,2,66,43,147,29,0,375,68,594,662,,,,
4760,School City of Whiting,4353,Whiting High School,0,3,20,348,10,0,105,301,185,486,,,,
4760,School City of Whiting,4356,Whiting Middle School,0,1,15,205,2,0,46,184,85,269,,,,
4760,School City of Whiting,4361,Nathan Hale Elementary School,0,0,11,329,13,0,74,270,157,427,,,,
4805,New Prairie United School Corp,4679,Prairie View Elementary School,1,0,0,12,11,0,278,129,173,302,,,,
4805,New Prairie United School Corp,4689,New Prairie High School,0,3,6,94,37,0,837,294,683,977,,,,
4805,New Prairie United School Corp,4693,Rolling Prairie Elementary School,0,0,3,71,16,0,323,211,202,413,,,,
4805,New Prairie United School Corp,7345,New Prairie Middle School,3,4,4,59,21,0,607,248,450,698,,,,
4805,New Prairie United School Corp,7349,Olive Township Elementary School,0,0,3,22,16,0,423,126,338,464,,,,
4860,MSD of New Durham Township,4699,Westville Elementary School,0,0,6,22,27,0,400,158,297,455,,,,
4860,MSD of New Durham Township,4701,Westville High School,1,4,7,22,25,0,353,129,283,412,,,,
4915,Tri-Township Cons School Corp,4692,LaCrosse School,0,0,1,1,0,0,104,33,73,106,,,,
4915,Tri-Township Cons School Corp,4696,Wanatah School,0,0,1,15,8,0,211,97,138,235,,,,
